,url,year,imdb_link,title,Based on,Starring,Cinematography,Release date,Country,Language,Director,Distributor,Editor(s),Composer(s),Producer(s),Production company(s),Writer(s),imdb_id,box_office,budget,release_date,running_time
2580,https://en.wikipedia.org/wiki/Almost_Famous,2000,https://www.imdb.com/title/tt0181875/,Almost Famous,,"['Billy Crudup', 'Frances McDormand', 'Kate Hudson', 'Jason Lee', 'Patrick Fugit', 'Anna Paquin', 'Fairuza Balk', 'Noah Taylor', 'Philip Seymour Hoffman']",John Toll,"['September 8, 2000', '(', '2000-09-08', ')', '(', 'TIFF', ')', 'September 13, 2000', '(', '2000-09-13', ')', '(United States)']",United States,English,Cameron Crowe,DreamWorks Distribution,"['Joe Hutshing', 'Saar Klein']",Nancy Wilson,"['Cameron Crowe', 'Ian Bryce']","['DreamWorks Pictures', 'Vinyl Films']",Cameron Crowe,tt0181875,47400000,60000000,2000-01-01,122
2581,https://en.wikipedia.org/wiki/American_Psycho_(film),2000,https://www.imdb.com/title/tt0144084/,American Psycho,"['American Psycho', 'by', 'Bret Easton Ellis']","['Christian Bale', 'Willem Dafoe', 'Jared Leto', 'Josh Lucas', 'Samantha Mathis', 'Matt Ross', 'Bill Sage', 'Chloë Sevigny', 'Cara Seymour', 'Justin Theroux', 'Guinevere Turner', 'Reese Witherspoon']",Andrzej Sekuła,"['January 21, 2000', '(', '2000-01-21', ')', '(', 'Sundance', ')', 'April 14, 2000', '(', '2000-04-14', ')', '(United States)']","['Canada', '[2]', 'United States', '[3]']",English,Mary Harron,Lions Gate Films,Andrew Marcus,John Cale,"['Edward R. Pressman', 'Chris Hanley', 'Christian Halsey Solomon']","['Edward R. Pressman Productions', 'Muse Productions']","['Mary Harron', 'Guinevere Turner']",tt0144084,34300000,7000000,2000-01-21,101
2582,https://en.wikipedia.org/wiki/Animal_Factory,2000,https://www.imdb.com/title/tt0204137/,Animal Factory,"['The Animal Factory', 'by Edward Bunker']","['Willem Dafoe', 'Edward Furlong', 'Danny Trejo', 'John Heard', 'Mickey Rourke', 'Tom Arnold', 'Mark Boone Junior', 'Steve Buscemi', 'Seymour Cassel']",Phil Parmet,"['January 24, 2000', '(', '2000-01-24', ')', '(', 'Sundance', ')', 'October 13, 2000', '(', '2000-10-13', ')', '(', 'Los Angeles', ')']",United States,English,Steve Buscemi,Silver Nitrate,Kate Williams,John Lurie,"['Steve Buscemi', 'Elie Samaha', 'Andrew Stevens', 'Julie Yorn', 'Danny Trejo', 'Edward Bunker', 'Tracee Stanley']",Franchise Pictures,"['Edward Bunker', 'John Steppling']",tt0204137,43805,,2000-01-24,94
2583,https://en.wikipedia.org/wiki/The_Art_of_War_(film),2000,https://www.imdb.com/title/tt0160009/,The Art of War,,"['Wesley Snipes', 'Anne Archer', 'Maury Chaykin', 'Marie Matiko', 'Cary-Hiroyuki Tagawa', 'Michael Biehn', 'Donald Sutherland']",Pierre Gill,"['August 25, 2000', '(', '2000-08-25', ')']","['Canada', '[1]', 'United States', '[1]']",English,Christian Duguay,Warner Bros.,Michel Arcand,Normand Corbeil,Nicolas Clermont,"['Morgan Creek', 'Franchise Pictures', 'Amen-Ra Films']",Wayne Beach,tt0160009,40400000,60000000,2000-08-25,117
2584,https://en.wikipedia.org/wiki/Autumn_in_New_York_(film),2000,https://www.imdb.com/title/tt0174480/,Autumn in New York,,"['Richard Gere', 'Winona Ryder', 'Anthony LaPaglia', 'Elaine Stritch', 'Vera Farmiga', 'Sherry Stringfield']",Gu Changwei,"['August 11, 2000', '(', '2000-08-11', ')']",United States,English,Joan Chen,MGM Distribution Co.,Ruby Yang,Gabriel Yared,"['Gary Lucchesi', 'Amy Robinson', 'Tom Rosenberg']","['Lakeshore Entertainment', 'Metro-Goldwyn-Mayer']",Allison Burnett,tt0174480,90700000,65000000,2000-08-11,103
2585,https://en.wikipedia.org/wiki/Bait_(2000_film),2000,https://www.imdb.com/title/tt0211938/,Bait,,"['Jamie Foxx', 'David Morse', 'Kimberly Elise', 'David Paymer', 'Mike Epps', 'Robert Pastorelli', 'Jamie Kennedy']",Tobias A. Schliessler,15-Sep-00,"['United States', 'Canada']",English,Antoine Fuqua,Warner Bros.,Alan Edward Bell,Mark Mancina,Sean Ryerson,Castle Rock Entertainment,"['Andrew Scheinman', 'Adam Scheinman', 'Tony Gilroy']",tt0211938,15000000,51000000,2000-09-15,119
2586,https://en.wikipedia.org/wiki/Bamboozled,2000,https://www.imdb.com/title/tt0215545/,Bamboozled,,"['Damon Wayans', 'Savion Glover', 'Jada Pinkett Smith', 'Tommy Davidson', 'Michael Rapaport']",Ellen Kuras,"['October 6, 2000', '(', '2000-10-06', ')']",United States,English,Spike Lee,New Line Cinema,Sam Pollard,Terence Blanchard,"['Jon Kilik', 'Spike Lee']",40 Acres and a Mule Filmworks,Spike Lee,tt0215545,2500000,10000000,2000-01-01,135
2587,https://en.wikipedia.org/wiki/Battlefield_Earth_(film),2000,https://www.imdb.com/title/tt0185183/,Battlefield Earth,"['Battlefield Earth', 'by', 'L. Ron Hubbard']","['John Travolta', 'Barry Pepper', 'Forest Whitaker', 'Kim Coates', 'Richard Tyson', 'Sabine Karsenti']",Giles Nuttgens,"['May 10, 2000', '(', '2000-05-10', ')', '(', ""Grauman's Chinese Theatre"", ')', 'May 12, 2000', '(', '2000-05-12', ')', '(United States)']",United States,English,Roger Christian,Warner Bros. Pictures,Robin Russelle,Elia Cmiral,"['Jonathan Krane', 'Elie Samaha', 'John Travolta']","['Morgan Creek Productions', 'Franchise Pictures', '[1]']","['J. D. Shapiro', 'Corey Mandell']",tt0185183,29700000,73000000,2000-05-10,117
2588,https://en.wikipedia.org/wiki/The_Beach_(film),2000,https://www.imdb.com/title/tt0163978/,The Beach,"['The Beach', 'by', 'Alex Garland']","['Leonardo DiCaprio', 'Tilda Swinton', 'Virginie Ledoyen', 'Guillaume Canet', 'Robert Carlyle']",Darius Khondji,"['11 February 2000', '(', '2000-02-11', ')']","['United Kingdom', 'United States']",English,Danny Boyle,20th Century Fox,Masahiro Hirakubo,"['Angelo Badalamenti', 'John Cale', 'Brian Eno']",Andrew Macdonald,,John Hodge,tt0163978,144100000,50000000,2000-02-01,119
2589,https://en.wikipedia.org/wiki/Beat_(2000_film),2000,https://www.imdb.com/title/tt0211941/,Beat,,"['Courtney Love', 'Kiefer Sutherland', 'Norman Reedus', 'Ron Livingston']",Ciro Cabello,"['January 29, 2000', '(', '2000-01-29', ')', '(', 'Sundance', ')']",United States,English,Gary Walkow,Lions Gate Films,"['Craig Devilliers', 'Peter B. Ellis', 'Steve Vance', 'Gary Walkow']",Ernest Troost,"['Andrew Pfeffer', 'Alain Silver', 'Donald Zuckerman']",,Gary Walkow,tt0211941,,,2000-01-29,93
2590,https://en.wikipedia.org/wiki/Beautiful_(2000_film),2000,https://www.imdb.com/title/tt0210567/,Beautiful,,"['Minnie Driver', 'Joey Lauren Adams', 'Leslie Stefanson', 'Bridgette Wilson', 'Kathleen Turner', 'Hallie Kate Eisenberg']",Robert D. Yeoman,"['September 29, 2000', '(', '2000-09-29', ')']",United States,English,Sally Field,Destination Films,Debra Neil-Fisher,John Frizzell,"['John Bertolli', 'B.J. Rack']",,Jon Bernstein,tt0210567,3200000,14000000,2000-09-29,112
2591,https://en.wikipedia.org/wiki/Beautiful_Joe_(film),2000,https://www.imdb.com/title/tt0200472/,Beautiful Joe,,"['Sharon Stone', 'Billy Connolly']",Thomas Ackerman,19-Nov-00,"['United States', 'United Kingdom']",English,Stephen Metcalfe,,,John Altman,"['Fred Fuchs', 'Steven Haft']",,Stephen Metcalfe,tt0200472,,15000000,2000-11-19,98
2592,https://en.wikipedia.org/wiki/Bedazzled_(2000_film),2000,https://www.imdb.com/title/tt0230030/,Bedazzled,"['Bedazzled', 'by', 'Peter Cook', '&', 'Dudley Moore']","['Brendan Fraser', 'Elizabeth Hurley', ""Frances O'Connor"", 'Orlando Jones', 'Paul Adelstein', 'Toby Huss']",Bill Pope,"['October 20, 2000', '(', '2000-10-20', ')']",United States,English,Harold Ramis,20th Century Fox,Craig Herring,David Newman,"['Trevor Albert', 'Harold Ramis']","['Regency Enterprises', 'Kirch Media']","['Larry Gelbart', 'Harold Ramis', 'Peter Tolan']",tt0230030,90000000,48000000,2000-10-20,93
2593,https://en.wikipedia.org/wiki/Before_Night_Falls_(film),2000,https://www.imdb.com/title/tt0247196/,Before Night Falls,"['Before Night Falls', 'by', 'Reinaldo Arenas', 'Havana', 'by', 'Jana Boková']","['Javier Bardem', 'Olivier Martinez', 'Johnny Depp', 'Héctor Babenco']","['Xavier Pérez Grobet', 'Guillermo Rosas']","['September 3, 2000', '(', '2000-09-03', ')', '(', 'VIFF', ')', 'September 14, 2000', '(', '2000-09-14', ')', '(', 'TIFF', ')', 'December 22, 2000', '(', '2000-12-22', ')', '(United States)']",United States,English,Julian Schnabel,Fine Line Features,Michael Berenbaum,Carter Burwell,Jon Kilik,Grandview Pictures,"['Lázaro Gómez Carriles', ""Cunningham O'Keefe"", 'Julian Schnabel']",tt0247196,8500000,20000000,2000-01-01,133
2594,https://en.wikipedia.org/wiki/Best_in_Show_(film),2000,https://www.imdb.com/title/tt0218839/,Best in Show,,"['Jennifer Coolidge', 'Christopher Guest', 'John Michael Higgins', 'Michael Hitchcock', 'Eugene Levy', 'Jane Lynch', 'Michael McKean', 'Catherine O’Hara', 'Parker Posey']",Roberto Schaefer,29-Sep-00,United States,English,Christopher Guest,Warner Bros.,Robert Leighton,C. J. Vanston,"['Gordon Mark', 'Karen Murphy']",Castle Rock Entertainment,"['Christopher Guest', 'Eugene Levy']",tt0218839,20800000,10000000,2000-09-29,90
2595,https://en.wikipedia.org/wiki/Big_Momma%27s_House,2000,https://www.imdb.com/title/tt0208003/,Big Momma's House,,"['Martin Lawrence', 'Nia Long', 'Paul Giamatti', 'Terrence Howard']",Michael D. O'Shea,"['June 2, 2000', '(', '2000-06-02', ')']","['Germany', '[1]', 'United States', '[1]']",English,Raja Gosnell,20th Century Fox,"['Bruce Green', 'Kent Beyda']",Richard Gibbs,"['David T. Friendly', 'Michael Green']","['20th Century Fox', '[1]', 'Regency Enterprises', '[1]']",Darryl Quarles,tt0208003,174000000,30000000,2000-01-01,99
2596,https://en.wikipedia.org/wiki/The_Big_Tease,2000,https://www.imdb.com/title/tt0156639/,The Big Tease,,"['Craig Ferguson', 'Frances Fisher', 'Mary McCormack', 'David Rasche', 'Chris Langham']",,"['December 24, 1999', '(', '1999-12-24', ')']",United States,English,Kevin Allen,Warner Bros.,,Mark Thomas,Philip Rose,,"['Sacha Gervasi', 'Craig Ferguson']",tt0156639,,,1999-12-24,86
2597,https://en.wikipedia.org/wiki/Bless_the_Child,2000,https://www.imdb.com/title/tt0163983/,Bless the Child,"['Bless the Child', 'by Cathy Cash Spellman']","['Kim Basinger', 'Jimmy Smits', 'Rufus Sewell', 'Ian Holm', 'Angela Bettis', 'Christina Ricci']",Peter Menzies Jr.,"['August 11, 2000', '(', '2000-08-11', ')']","['United States', 'Germany', '[1]']",English,Chuck Russell,Paramount Pictures,Alan Heim,Christopher Young,Mace Neufeld,Icon Productions,"['Tom Rickman', 'Clifford Green', 'Ellen Green']",tt0163983,40000000,65000000,2000-08-11,107
2598,https://en.wikipedia.org/wiki/Boiler_Room_(film),2000,https://www.imdb.com/title/tt0181984/,Boiler Room,,"['Giovanni Ribisi', 'Vin Diesel', 'Nia Long', 'Nicky Katt', 'Scott Caan', 'Ben Affleck']",Enrique Chediak,"['February 18, 2000', '(', '2000-02-18', ')']",United States,English,Ben Younger,New Line Cinema,Chris Peppe,The Angel,"['Jennifer Todd', 'Suzanne Todd']",Team Todd,Ben Younger,tt0181984,28000000,7000000,2000-02-18,120
2599,https://en.wikipedia.org/wiki/Book_of_Shadows:_Blair_Witch_2,2000,https://www.imdb.com/title/tt0229260/,Book of Shadows: Blair Witch 2,,"['Kim Director', 'Jeffrey Donovan', 'Erica Leerhsen', 'Tristine Skyler', 'Stephen Barker Turner']",Nancy Schreiber,"['October 27, 2000', '(', '2000-10-27', ')']",United States,English,Joe Berlinger,Artisan Entertainment,Sarah Flack,Carter Burwell,Bill Carraro,Haxan Films,"['Dick Beebe', 'Joe Berlinger']",tt0229260,47700000,15000000,2000-10-27,90
2600,https://en.wikipedia.org/wiki/Bounce_(film),2000,https://www.imdb.com/title/tt0186894/,Bounce,,"['Ben Affleck', 'Gwyneth Paltrow', 'Joe Morton', 'Natasha Henstridge', 'Tony Goldwyn', 'Johnny Galecki', 'David Paymer', 'Alex D. Linz', 'Jennifer Grey']",Robert Elswit,"['November 17, 2000', '(', '2000-11-17', ')']",United States,English,Don Roos,Miramax Films,David Codron,Mychael Danna,"['Michael Besman', 'Steve Golin']",,Don Roos,tt0186894,53425292,35000000,2000-11-17,106
2601,https://en.wikipedia.org/wiki/Boys_and_Girls_(2000_film),2000,https://www.imdb.com/title/tt0204175/,Boys and Girls,,"['Freddie Prinze, Jr.', 'Claire Forlani', 'Jason Biggs', 'Amanda Detmer', 'Heather Donahue']",Ralf Bode,16-Jun-00,United States,English,Robert Iscove,Miramax Films,Casey O. Rohrs,Stewart Copeland,"['Jay Cohen', 'Lee Gottsegen', 'Murray Schisgal']",Dimension Films,"['Andrew Lowery', 'Andrew Miller']",tt0204175,25800000,35000000,2000-06-16,94
2602,https://en.wikipedia.org/wiki/Bring_It_On_(film),2000,https://www.imdb.com/title/tt0204946/,Bring It On,,"['Kirsten Dunst', 'Eliza Dushku', 'Jesse Bradford', 'Gabrielle Union']",Shawn Maurer,"['August 25, 2000', '(', '2000-08-25', ')']",United States,English,Peyton Reed,Universal Pictures,Larry Bock,Christophe Beck,"['Marc Abraham', 'Thomas Bliss']",Beacon Pictures,Jessica Bendinger,tt0204946,90500000,11000000,2000-08-25,99
2603,https://en.wikipedia.org/wiki/The_Broken_Hearts_Club:_A_Romantic_Comedy,2000,https://www.imdb.com/title/tt0222850/,The Broken Hearts Club: A Romantic Comedy,,"['Zach Braff', 'Dean Cain', 'Andrew Keegan', 'Nia Long', 'Mary McCormack', 'Matt McGrath', 'Timothy Olyphant', 'Billy Porter', 'Justin Theroux', 'Ben Weber', 'John Mahoney']",Paul Elliott,"['January 29, 2000', '(', '2000-01-29', ')', '(', 'Sundance', ')', 'October 20, 2000', '(', '2000-10-20', ')', '(United States)']",United States,English,Greg Berlanti,Sony Pictures Classics,Todd Busch,Christophe Beck,"['Mickey Liddell', 'Joseph Middleton']","['Banner Entertainment', 'Meanwhile Films']",Greg Berlanti,tt0222850,2000000,1000000,2000-01-29,94
2604,https://en.wikipedia.org/wiki/Brother_(2000_film),2000,https://www.imdb.com/title/tt0222851/,Brother,,"['Takeshi Kitano', 'Omar Epps', 'Claude Maki', 'Tetsuya Watari']",,"['September 7, 2000', '(', '2000-09-07', ')', '(Venice Film Festival)', 'July 20, 2001', '(', '2001-07-20', ')', '(Japan)']","['Japan', '[1]', 'France', '[1]', 'United States', '[1]', 'United Kingdom', '[1]']","['Japanese', 'English']",Takeshi Kitano,"Shochiku Co., Ltd.",Takeshi Kitano,Joe Hisaishi,"['Masayuki Mori', 'Jeremy Thomas']",,Takeshi Kitano,tt0222851,15200000,,2000-01-01,114
2605,https://en.wikipedia.org/wiki/Cast_Away,2000,https://www.imdb.com/title/tt0162222/,Cast Away,,"['Tom Hanks', 'Helen Hunt', 'Nick Searcy']",Don Burgess,"['December 22, 2000', '(', '2000-12-22', ')']",United States,English,Robert Zemeckis,"['20th Century Fox', '(North America)', 'DreamWorks Pictures', '(Worldwide)']",Arthur Schmidt,Alan Silvestri,"['Tom Hanks', 'Jack Rapke', 'Steve Starkey', 'Robert Zemeckis']","['20th Century Fox', 'DreamWorks Pictures', 'ImageMovers', 'Playtone']",William Broyles Jr.,tt0162222,429600000,90000000,2000-12-22,143
2606,https://en.wikipedia.org/wiki/Cecil_B._Demented,2000,https://www.imdb.com/title/tt0173716/,Cecil B. Demented,,"['Melanie Griffith', 'Stephen Dorff', 'Alicia Witt', 'Adrian Grenier', 'Larry Gilliard Jr.', 'Mink Stole', 'Ricki Lake', 'Patricia Hearst', 'Kevin Nealon']",Robert M. Stevens,"['May 17, 2000', '(', '2000-05-17', ')', '(', 'Cannes', ')', 'August 2, 2000', '(', '2000-08-02', ')', '(France)', 'August 11, 2000', '(', '2000-08-11', ')', '(United States)']","['United States', 'France', '[2]']",English,John Waters,Artisan Entertainment,Jeffrey Wolf,"['Basil Poledouris', 'Zoë Poledouris']","['Joseph M. Caracciolo Jr.', 'John Fiedler', 'Mark Tarlov']","['Le Studio Canal+', 'Polar Entertainment']",John Waters,tt0173716,2000000,,2000-05-17,88
2607,https://en.wikipedia.org/wiki/The_Cell,2000,https://www.imdb.com/title/tt0209958/,The Cell,,"['Jennifer Lopez', 'Vince Vaughn', ""Vincent D'Onofrio"", 'Marianne Jean-Baptiste', 'Jake Weber', 'Dylan Baker']",Paul Laufer,"['August 18, 2000', '(', '2000-08-18', ')', '(United States)', 'November 23, 2000', '(', '2000-11-23', ')', '(Germany)']","['United States', '[1]', 'Germany', '[1]']",English,Tarsem Singh,"['New Line Cinema', '(United States)', 'Kinowelt Filmverleih (Germany)']",Robert Duffy,"['Howard Shore', 'Master Musicians of Jajouka']","['Julio Caro', 'Eric McLeod']",RadicalMedia,Mark Protosevich,tt0209958,104000000,33000000,2000-08-18,107
2608,https://en.wikipedia.org/wiki/Center_Stage_(2000_film),2000,https://www.imdb.com/title/tt0210616/,Center Stage,,"['Amanda Schull', 'Zoe Saldana', 'Susan May Pratt', 'Peter Gallagher', 'Donna Murphy', 'Ethan Stiefel']",Geoffrey Simpson,"['May 12, 2000', '(', '2000-05-12', ')']",United States,English,Nicholas Hytner,Columbia Pictures,Tariq Anwar,George Fenton,Laurence Mark,,Carol Heikkinen,tt0210616,26300000,29000000,2000-05-12,111
2609,https://en.wikipedia.org/wiki/Charlie%27s_Angels_(2000_film),2000,https://www.imdb.com/title/tt0160127/,Charlie's Angels,"[""Charlie's Angels"", 'by', 'Ivan Goff', 'Ben Roberts']","['Cameron Diaz', 'Drew Barrymore', 'Lucy Liu', 'Bill Murray', 'Sam Rockwell', 'Tim Curry', 'Kelly Lynch']",Russell Carpenter,"['October 22, 2000', '(', '2000-10-22', ')', '(', ""Mann's Chinese Theatre"", ')', 'November 3, 2000', '(', '2000-11-03', ')', '(United States)']",United States,English,McG,Columbia Pictures,"['Wayne Wahrman', 'Peter Teschner']",Edward Shearmur,"['Drew Barrymore', 'Leonard Goldberg', 'Nancy Juvonen']","['Flower Films', 'Tall Trees Productions']","['Ryan Rowe', 'Ed Solomon', 'John August']",tt0160127,264100000,93000000,2000-10-22,98
2610,https://en.wikipedia.org/wiki/Cherry_Falls,2000,https://www.imdb.com/title/tt0175526/,Cherry Falls,,"['Brittany Murphy', 'Jay Mohr', 'Gabriel Mann', 'Michael Biehn']",Anthony B. Richmond,"['August 25, 2000', '(', '2000-08-25', ')', '(United Kingdom)', 'October 20, 2000', '(', '2000-10-20', ')', '(United States)']",United States,English,Geoffrey Wright,"['USA Films', 'October Films']",John F. Link,Walter Werzowa,"['Marshall Persinger', 'Eli Selden']","['Rogue Pictures', 'Good Machine', 'Industry Entertainment']",Ken Selden,tt0175526,,14000000,2000-08-25,91
2611,https://en.wikipedia.org/wiki/Chinese_Coffee,2000,https://www.imdb.com/title/tt0118852/,Chinese Coffee,,"['Al Pacino', 'Jerry Orbach', 'Susan Floyd', 'Ellen McElduff', 'Gary Marinoff']",Frank Prinzi,"['2000', '(', '2000', ')']",United States,English,Al Pacino,Chal Productions,"['Michael Berenbaum', 'Pasquale Buba', 'Noah Herzog']",Elmer Bernstein,"['James Bulleit', ""Anne D'Amato"", 'Michael Hadge', 'Larry Meistrich', 'John Mollura', 'Robert Salerno']",,Ira Lewis,tt0118852,,,2000-01-01,99
2612,https://en.wikipedia.org/wiki/Chocolat_(2000_film),2000,https://www.imdb.com/title/tt0241303/,Chocolat,"['Chocolat', 'by', 'Joanne Harris']","['Juliette Binoche', 'Judi Dench', 'Alfred Molina', 'Lena Olin', 'Johnny Depp', 'Carrie-Anne Moss', 'John Wood', 'Leslie Caron']",Roger Pratt,"['December 15, 2000', '(', '2000-12-15', ')']","['United States', 'United Kingdom']","['English', 'French']",Lasse Hallström,Miramax Films,Andrew Mondshein,Rachel Portman,"['David Brown', 'Kit Golden', 'Leslie Holleran']",,Robert Nelson Jacobs,tt0241303,152699946,25000000,2000-12-15,121
2613,https://en.wikipedia.org/wiki/Chuck_%26_Buck,2000,https://www.imdb.com/title/tt0200530/,Chuck & Buck,,"['Mike White', 'Chris Weitz', 'Lupe Ontiveros', 'Beth Colt', 'Paul Weitz']",Chuy Chávez,"['January 21, 2000', '(', '2000-01-21', ')', '(', 'Sundance', ')', 'July 14, 2000', '(', '2000-07-14', ')']",United States,English,Miguel Arteta,Artisan Entertainment,Jeff Betancourt,"['Joey Waronker', 'Tony Maxwell', 'Josh Mancell', '[1]', 'Gwendolyn Sanford', 'Gregory Hormel']","['Jason Kliot', 'Thomas Brown', 'Michael Escott', 'Charles J. Rusbasan', 'Judith Zarin']","['Blow Up Pictures', 'Flan de Coco Films']",Mike White,tt0200530,1200000,,2000-01-21,96
2614,https://en.wikipedia.org/wiki/The_Contender_(2000_film),2000,https://www.imdb.com/title/tt0208874/,The Contender,,"['Gary Oldman', 'Joan Allen', 'Jeff Bridges', 'Christian Slater', 'William Petersen', 'Philip Baker Hall', 'Saul Rubinek', 'Sam Elliott']",Denis Maloney,"['October 13, 2000', '(', '2000-10-13', ')']",United States,English,Rod Lurie,DreamWorks Distribution,Michael Jablow,Larry Groupé,"['Marc Frydman', 'Douglas Urbanski', 'Willi Baer', 'James Spies']","['DreamWorks Pictures', 'Cinerenta Medienbeteiligungs KG', 'Cinecontender Productions', 'Battleground Productions', 'Battleplan Productions', 'SE8 Group']",Rod Lurie,tt0208874,22361811,20000000,2000-10-13,126
2615,https://en.wikipedia.org/wiki/Coyote_Ugly_(film),2000,https://www.imdb.com/title/tt0200550/,Coyote Ugly,,"['Piper Perabo', 'Adam Garcia', 'Maria Bello', 'John Goodman', 'Izabella Miko', 'Tyra Banks', 'Melanie Lynskey']",Amir M. Mokri,"['August 4, 2000', '(', '2000-08-04', ')']",United States,English,David McNally,Buena Vista Pictures,William Goldenberg,Trevor Horn,"['Jerry Bruckheimer', 'Chad Oman']","['Touchstone Pictures', 'Jerry Bruckheimer Films']","['Todd Graff', 'Gina Wendkos', 'Uncredited:', 'Kevin Smith', '[1]']",tt0200550,113900000,45000000,2000-01-01,101
2616,https://en.wikipedia.org/wiki/The_Crew_(2000_film),2000,https://www.imdb.com/title/tt0198386/,The Crew,,"['Richard Dreyfuss', 'Burt Reynolds', 'Dan Hedaya', 'Seymour Cassel', 'Carrie-Anne Moss', 'Jennifer Tilly', 'Lainie Kazan', 'Jeremy Piven']",Juan Ruiz Anchía,"['August 25, 2000', '(', '2000-08-25', ')']",United States,English,Michael Dinner,Buena Vista Pictures,Nicholas C. Smith,Steve Bartek,Barry Sonnenfeld,Touchstone Pictures,Barry Fanaro,tt0198386,13100000,38000000,2000-08-25,87
2617,https://en.wikipedia.org/wiki/The_Crossing_(2000_film),2000,https://www.imdb.com/title/tt0210628/,The Crossing,"['The Crossing', 'by', 'Howard Fast']","['Jeff Daniels', 'Roger Rees', 'Sebastian Roché', 'Steven McCarthy']",Rene Ohashi,"['January 10, 2000', '(', '2000-01-10', ')', '(USA)']",United States,,Robert Harmon,"['Columbia TriStar Television Distribution', 'Buena Vista Television', 'NBC Enterprises']",Zach Staenberg,Gary Chang,David Coatsworth,"['Chris/Rose Productions', 'Columbia TriStar Television', 'A&E Television Networks']",Howard Fast,tt0210628,,,2000-01-10,89
2618,https://en.wikipedia.org/wiki/Digimon:_The_Movie,2000,https://www.imdb.com/title/tt0259974/,Digimon: The Movie,"['Digimon Adventure', ""Digimon Adventure: Children's War Game!"", 'Digimon Adventure 02: Digimon Hurricane Landing!! / Transcendent Evolution!! The Golden Digimentals', 'by', 'Toei Animation']","['Lara Jill Miller', 'Joshua Seth']",Shigeru Ando,"['October 6, 2000', '(', '2000-10-06', ')']","['United States', 'Japan']",English,"['Mamoru Hosoda', 'Shigeyasu Yamauchi']",20th Century Fox,"['Douglas Purgason', 'Gary A. Friedman']","['Udi Harpaz', 'Amotz Plessner']","[""Terri-Lei O'Malley"", 'Yasushi Mitsui', 'Makoto Shibazaki', 'Tan Takaiwa', 'Teruo Tamamura', 'Tsutsomi Tomari', 'Makoto Toriyama', 'Makoto Tamashina']","['Fox Kids', 'Saban Entertainment', 'Toei Animation']","['Jeff Nimoy', 'Bob Buchholz']",tt0259974,16643191,5000000,2000-01-01,88
2619,https://en.wikipedia.org/wiki/Dinosaur_(film),2000,https://www.imdb.com/title/tt0130623/,Dinosaur,,"['D. B. Sweeney', 'Alfre Woodard', 'Ossie Davis', 'Max Casella', 'Hayden Panettiere', 'Samuel E. Wright', 'Julianna Margulies', 'Peter Siragusa', 'Joan Plowright', 'Della Reese']","['David Hardberger', 'S. Douglas Smith']","['May 19, 2000', '(', '2000-05-19', ')', '(United States)']",United States,English,"['Ralph Zondag', 'Eric Leighton']",Buena Vista Pictures,H. Lee Peterson,James Newton Howard,Pam Marsden,"['Walt Disney Pictures', 'Walt Disney Feature Animation', 'The Secret Lab']","['John Harrison', 'Robert Nelson Jacobs', 'Thom Enriquez', 'Ralph Zondag']",tt0130623,349800000,127500000,2000-05-19,82
2620,https://en.wikipedia.org/wiki/Down_to_You,2000,https://www.imdb.com/title/tt0186975/,Down to You,,"['Freddie Prinze, Jr.', 'Julia Stiles']",Robert D. Yeoman,"['January 21, 2000', '(', '2000-01-21', ')']",United States,"['English', 'French']",Kris Isacsson,Miramax Films,Stephen A. Rotter,Edmund Choi,,,Kris Isacsson,tt0186975,24400000,35000000,2000-01-21,92
2621,https://en.wikipedia.org/wiki/Dr._T_%26_the_Women,2000,https://www.imdb.com/title/tt0205271/,Dr. T & The Women,,"['Richard Gere', 'Helen Hunt', 'Farrah Fawcett', 'Laura Dern', 'Shelley Long', 'Tara Reid', 'Kate Hudson', 'Liv Tyler']",Jan Kiesser,"['October 13, 2000', '(', '2000-10-13', ')']","['United States', 'Germany']","['English', 'German', 'Spanish']",Robert Altman,Artisan Entertainment,Geraldine Peroni,"['Cliff Eidelman', '[', 'citation needed', ']', 'Lyle Lovett']","['Robert Altman', 'James McLindon']",,Anne Rapp,tt0205271,22844291,23000000,2000-10-13,122
2622,https://en.wikipedia.org/wiki/Dracula_2000,2000,https://www.imdb.com/title/tt0219653/,Dracula 2000,"['Dracula', 'by', 'Bram Stoker']","['Jonny Lee Miller', 'Justine Waddell', 'Gerard Butler', 'Colleen Ann Fitzpatrick', 'Jennifer Esposito', 'Danny Masterson', 'Jeri Ryan', 'Lochlyn Munro', 'Sean Patrick Thomas', 'Omar Epps', 'Christopher Plummer']",Peter Pau,"['December 22, 2000', '(', '2000-12-22', ')']",United States,English,Patrick Lussier,Miramax Films,"['Peter Devaney Flanagan', 'Patrick Lussier']",Marco Beltrami,"['W.K. Border', 'Joel Soisson']","['Dimension Films', 'Neo Art & Logic']","['Patrick Lussier', 'Joel Soisson']",tt0219653,47100000,54000000,2000-12-22,99
